k,depth,coarsenings_from_finest,threshold,threshold_num,threshold_den,node_count,high_node_count,high_mass,total_mass,tail_num,tail_den,tail_decimal,source,source_sha256,source_sha256_verified,source_sha256_kind
17,8,8,1/20,1,20,2187,2116,470325933001053550530,479475287827487078427,52258437000117061170,53275031980831897603,0.9809179846,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,8,8,1/10,1,10,2187,1933,443980040049694667600,479475287827487078427,443980040049694667600,479475287827487078427,0.92597064191,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,8,8,3/20,3,20,2187,1615,393624868072706539646,479475287827487078427,393624868072706539646,479475287827487078427,0.82094922943,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,8,8,1/5,1,5,2187,1237,321929577900822513595,479475287827487078427,321929577900822513595,479475287827487078427,0.67142058428,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,8,8,1/4,1,4,2187,987,278750649802030245029,479475287827487078427,278750649802030245029,479475287827487078427,0.581366040917,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,8,8,3/10,3,10,2187,777,241555449135501713900,479475287827487078427,241555449135501713900,479475287827487078427,0.503791238606,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,8,8,2/5,2,5,2187,400,166914384971121657979,479475287827487078427,166914384971121657979,479475287827487078427,0.348118848267,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,9,7,1/20,1,20,6561,6263,465668586944154475277,479475287827487078427,465668586944154475277,479475287827487078427,0.971204562083,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,9,7,1/10,1,10,6561,5443,424658694852348725132,479475287827487078427,424658694852348725132,479475287827487078427,0.885673788896,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,9,7,3/20,3,20,6561,4185,353497385899526467659,479475287827487078427,117832461966508822553,159825095942495692809,0.737258822037,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,9,7,1/5,1,5,6561,3108,284182563482794575285,479475287827487078427,94727521160931525095,159825095942495692809,0.592694911912,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,9,7,1/4,1,4,6561,2295,234633774099939976348,479475287827487078427,234633774099939976348,479475287827487078427,0.489355301632,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,9,7,3/10,3,10,6561,1652,191219756580448758953,479475287827487078427,191219756580448758953,479475287827487078427,0.398810452666,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,9,7,2/5,2,5,6561,675,113076514222372899164,479475287827487078427,113076514222372899164,479475287827487078427,0.23583387318,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,10,6,1/20,1,20,19683,18422,458787942939743995229,479475287827487078427,458787942939743995229,479475287827487078427,0.95685419997,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,10,6,1/10,1,10,19683,15064,401063368418650296266,479475287827487078427,401063368418650296266,479475287827487078427,0.836463064105,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,10,6,3/20,3,20,19683,10612,313535447661745722376,479475287827487078427,313535447661745722376,479475287827487078427,0.653913675264,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,10,6,1/5,1,5,19683,7314,241113589335323554253,479475287827487078427,241113589335323554253,479475287827487078427,0.502869689964,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,10,6,1/4,1,4,19683,4955,189212634877262389667,479475287827487078427,189212634877262389667,479475287827487078427,0.394624373103,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,10,6,3/10,3,10,19683,3173,143803752621042296630,479475287827487078427,143803752621042296630,479475287827487078427,0.299919007865,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,10,6,2/5,2,5,19683,1057,72338587092995010972,479475287827487078427,24112862364331670324,159825095942495692809,0.150870313715,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,11,5,1/20,1,20,59049,53707,449280248526117733892,479475287827487078427,449280248526117733892,479475287827487078427,0.937024826789,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,11,5,1/10,1,10,59049,40224,369617481352021248190,479475287827487078427,369617481352021248190,479475287827487078427,0.770879106255,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,11,5,3/20,3,20,59049,25702,269623040151574995396,479475287827487078427,89874346717191665132,159825095942495692809,0.562329377544,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,11,5,1/5,1,5,59049,16108,196363647634664511694,479475287827487078427,196363647634664511694,479475287827487078427,0.409538619862,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,11,5,1/4,1,4,59049,9775,143157798883236461434,479475287827487078427,143157798883236461434,479475287827487078427,0.298571798209,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,11,5,3/10,3,10,59049,5713,101606975267281965368,479475287827487078427,101606975267281965368,479475287827487078427,0.211912851083,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,11,5,2/5,2,5,59049,1659,45578484436426152877,479475287827487078427,45578484436426152877,479475287827487078427,0.0950590897874,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,12,4,1/20,1,20,177147,154172,435600974812725549579,479475287827487078427,145200324937575183193,159825095942495692809,0.908495152662,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,12,4,1/10,1,10,177147,101793,327679005476514825017,479475287827487078427,327679005476514825017,479475287827487078427,0.683411666452,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,12,4,3/20,3,20,177147,58105,220443507692850671979,479475287827487078427,73481169230950223993,159825095942495692809,0.459759894387,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,12,4,1/5,1,5,177147,32935,151109472073401328174,479475287827487078427,151109472073401328174,479475287827487078427,0.315155912952,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,12,4,1/4,1,4,177147,18227,102493908771242923250,479475287827487078427,102493908771242923250,479475287827487078427,0.213762651326,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,12,4,3/10,3,10,177147,9864,68684596149513586034,479475287827487078427,68684596149513586034,479475287827487078427,0.143249501889,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,12,4,2/5,2,5,177147,2419,26939711384774957280,479475287827487078427,8979903794924985760,159825095942495692809,0.0561858182657,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,13,3,1/20,1,20,531441,434180,417713426626181862724,479475287827487078427,417713426626181862724,479475287827487078427,0.871188645652,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,13,3,1/10,1,10,531441,246085,281906485593124293393,479475287827487078427,93968828531041431131,159825095942495692809,0.58794789377,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,13,3,3/20,3,20,531441,124101,174160279611082116870,479475287827487078427,58053426537027372290,159825095942495692809,0.363230981935,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,13,3,1/5,1,5,531441,63097,110122351253159593433,479475287827487078427,110122351253159593433,479475287827487078427,0.229672631831,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,13,3,1/4,1,4,531441,32401,70284772457859357897,479475287827487078427,23428257485953119299,159825095942495692809,0.146586850756,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,13,3,3/10,3,10,531441,16205,44115703181991640793,479475287827487078427,44115703181991640793,479475287827487078427,0.092008293862,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,13,3,2/5,2,5,531441,3397,15033198328080221750,479475287827487078427,15033198328080221750,479475287827487078427,0.0313534372046,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,14,2,1/20,1,20,1594323,1169044,387428709224825888110,479475287827487078427,387428709224825888110,479475287827487078427,0.80802643861,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,14,2,1/10,1,10,1594323,536728,224308463620654493587,479475287827487078427,224308463620654493587,479475287827487078427,0.467820697573,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,14,2,3/20,3,20,1594323,231128,123762411635827327253,479475287827487078427,123762411635827327253,479475287827487078427,0.258120522116,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,14,2,1/5,1,5,1594323,104163,71034482581272092335,479475287827487078427,71034482581272092335,479475287827487078427,0.148150456102,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,14,2,1/4,1,4,1594323,47828,41159430096404188109,479475287827487078427,41159430096404188109,479475287827487078427,0.0858426516263,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,14,2,3/10,3,10,1594323,21581,23594057071418993055,479475287827487078427,7864685690472997685,159825095942495692809,0.0492080773929,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,14,2,2/5,2,5,1594323,3123,6162348510591804370,479475287827487078427,6162348510591804370,479475287827487078427,0.0128522755334,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,15,1,1/20,1,20,4782969,2906058,336904430024687350399,479475287827487078427,336904430024687350399,479475287827487078427,0.702652333869,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,15,1,1/10,1,10,4782969,1014652,160403096085530457687,479475287827487078427,53467698695176819229,159825095942495692809,0.334538818074,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,15,1,3/20,3,20,4782969,363557,76956150198668618777,479475287827487078427,76956150198668618777,479475287827487078427,0.160500764382,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,15,1,1/5,1,5,4782969,140918,39108016476047473052,479475287827487078427,39108016476047473052,479475287827487078427,0.0815641962555,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,15,1,1/4,1,4,4782969,55639,20027542420644126558,479475287827487078427,6675847473548042186,159825095942495692809,0.0417697072802,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,15,1,3/10,3,10,4782969,20197,9735045541867290655,479475287827487078427,9735045541867290655,479475287827487078427,0.0203035397006,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,15,1,2/5,2,5,4782969,767,932083574216332394,479475287827487078427,932083574216332394,479475287827487078427,0.00194396582656,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,16,0,1/20,1,20,14348907,7134298,291002037562098183811,479475287827487078427,291002037562098183811,479475287827487078427,0.60691769722,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,16,0,1/10,1,10,14348907,1843755,110561123704500026972,479475287827487078427,110561123704500026972,479475287827487078427,0.230587741457,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,16,0,3/20,3,20,14348907,516894,43938463619309620338,479475287827487078427,4882051513256624482,53275031980831897603,0.0916386406866,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,16,0,1/5,1,5,14348907,155338,18172145460947278407,479475287827487078427,6057381820315759469,159825095942495692809,0.0379000668487,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,16,0,1/4,1,4,14348907,45878,7410830737359695990,479475287827487078427,7410830737359695990,479475287827487078427,0.0154561265732,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,16,0,3/10,3,10,14348907,10451,2615192547937852258,479475287827487078427,2615192547937852258,479475287827487078427,0.00545428015652,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
17,16,0,2/5,2,5,14348907,8,16937790801699422,479475287827487078427,16937790801699422,479475287827487078427,3.53256804505e-05,cert_k17_C.npy,72da89e5733d56855d7514107b690c9127ca243ac65f6ad2873c9eeff0a770d2,True,array
18,1,16,1/20,1,20,1,1,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,1,16,1/10,1,10,1,1,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,1,16,3/20,3,20,1,1,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,1,16,1/5,1,5,1,1,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,1,16,1/4,1,4,1,1,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,1,16,3/10,3,10,1,1,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,1,16,2/5,2,5,1,1,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,2,15,1/20,1,20,3,3,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,2,15,1/10,1,10,3,3,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,2,15,3/20,3,20,3,3,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,2,15,1/5,1,5,3,3,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,2,15,1/4,1,4,3,3,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,2,15,3/10,3,10,3,3,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,2,15,2/5,2,5,3,3,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,3,14,1/20,1,20,9,9,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,3,14,1/10,1,10,9,9,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,3,14,3/20,3,20,9,9,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,3,14,1/5,1,5,9,9,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,3,14,1/4,1,4,9,9,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,3,14,3/10,3,10,9,7,1361558862027351807388,1523556169197024107847,1361558862027351807388,1523556169197024107847,0.893671588587,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,3,14,2/5,2,5,9,7,1361558862027351807388,1523556169197024107847,1361558862027351807388,1523556169197024107847,0.893671588587,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,4,13,1/20,1,20,27,27,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,4,13,1/10,1,10,27,27,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,4,13,3/20,3,20,27,27,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,4,13,1/5,1,5,27,27,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,4,13,1/4,1,4,27,20,1278625183711480419155,1523556169197024107847,1278625183711480419155,1523556169197024107847,0.839237311733,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,4,13,3/10,3,10,27,19,1243566572632585733166,1523556169197024107847,414522190877528577722,507852056399008035949,0.816226272306,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,4,13,2/5,2,5,27,18,1219568528175282439824,1523556169197024107847,406522842725094146608,507852056399008035949,0.800474936751,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,12,1/20,1,20,81,81,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,12,1/10,1,10,81,81,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,12,3/20,3,20,81,78,1500303987663786373970,1523556169197024107847,1500303987663786373970,1523556169197024107847,0.984738218384,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,12,1/5,1,5,81,72,1435583229075798379946,1523556169197024107847,1435583229075798379946,1523556169197024107847,0.942258157658,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,12,1/4,1,4,81,61,1269495505955218927383,1523556169197024107847,423165168651739642461,507852056399008035949,0.833244964394,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,12,3/10,3,10,81,52,1161853962314343712757,1523556169197024107847,1161853962314343712757,1523556169197024107847,0.76259345458,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,5,12,2/5,2,5,81,43,1057227470663848890609,1523556169197024107847,352409156887949630203,507852056399008035949,0.693920901663,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,6,11,1/20,1,20,243,243,1523556169197024107847,1523556169197024107847,1,1,1,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,6,11,1/10,1,10,243,233,1487434113229278457877,1523556169197024107847,1487434113229278457877,1523556169197024107847,0.976290958812,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,6,11,3/20,3,20,243,221,1445603561269608540400,1523556169197024107847,1445603561269608540400,1523556169197024107847,0.948835094168,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,6,11,1/5,1,5,243,189,1309792893475593331645,1523556169197024107847,1309792893475593331645,1523556169197024107847,0.859694522563,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,6,11,1/4,1,4,243,146,1111700520591491596490,1523556169197024107847,1111700520591491596490,1523556169197024107847,0.729674785261,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,6,11,3/10,3,10,243,135,1043955292706366250338,1523556169197024107847,1043955292706366250338,1523556169197024107847,0.685209586501,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,6,11,2/5,2,5,243,101,887364958176498270280,1523556169197024107847,887364958176498270280,1523556169197024107847,0.582430090939,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,7,10,1/20,1,20,729,711,1502376782556587465172,1523556169197024107847,500792260852195821724,507852056399008035949,0.986098716235,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,7,10,1/10,1,10,729,673,1452282805307024507814,1523556169197024107847,484094268435674835938,507852056399008035949,0.953219076965,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,7,10,3/20,3,20,729,615,1369839354311357338455,1523556169197024107847,456613118103785779485,507852056399008035949,0.899106565289,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,7,10,1/5,1,5,729,489,1183008406926536748048,1523556169197024107847,394336135642178916016,507852056399008035949,0.776478367417,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,7,10,1/4,1,4,729,396,1015041009841825770091,1523556169197024107847,1015041009841825770091,1523556169197024107847,0.666231432988,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,7,10,3/10,3,10,729,345,933273697313380760450,1523556169197024107847,933273697313380760450,1523556169197024107847,0.612562710967,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,7,10,2/5,2,5,729,242,758527048192592819623,1523556169197024107847,758527048192592819623,1523556169197024107847,0.497866152577,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,8,9,1/20,1,20,2187,2117,1495167492350483201863,1523556169197024107847,1495167492350483201863,1523556169197024107847,0.981366832795,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,8,9,1/10,1,10,2187,1950,1420513597613503894515,1523556169197024107847,473504532537834631505,507852056399008035949,0.932367067479,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,8,9,3/20,3,20,2187,1652,1272215304077633063309,1523556169197024107847,1272215304077633063309,1523556169197024107847,0.835030128721,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,8,9,1/5,1,5,2187,1269,1048633417386840639845,1523556169197024107847,1048633417386840639845,1523556169197024107847,0.688280116341,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,8,9,1/4,1,4,2187,1022,909006229186045507727,1523556169197024107847,909006229186045507727,1523556169197024107847,0.596634536727,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,8,9,3/10,3,10,2187,815,797612299118402168918,1523556169197024107847,797612299118402168918,1523556169197024107847,0.523520113826,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,8,9,2/5,2,5,2187,444,569027766636540524345,1523556169197024107847,569027766636540524345,1523556169197024107847,0.373486569213,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,9,8,1/20,1,20,6561,6285,1483357158949800219128,1523556169197024107847,1483357158949800219128,1523556169197024107847,0.973615012653,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
18,9,8,1/10,1,10,6561,5538,1368424907233923331648,1523556169197024107847,1368424907233923331648,1523556169197024107847,0.898178180037,cert_k18_C.npy,e3d998ff0e34ae16ec7f2a53be4f48bcedc3b106f5b7316f3b558e97c34522ef,True,array
